0,1,2,3,4
0.17425639927387238,0.07412751764059067,0.9551897644996643,0.05992179736495018,0.7562518119812012
0.19219042360782623,0.25095972418785095,1.0673446655273438,0.15819011628627777,0.6460166573524475
0.338031530380249,0.30707690119743347,1.1365021467208862,0.1165539026260376,0.7734612226486206
0.2536267638206482,0.3064233958721161,0.9979586005210876,0.118183434009552,0.6250956058502197
0.26027756929397583,0.31761589646339417,1.0662809610366821,0.17186933755874634,0.5535651445388794
0.2592093348503113,0.3244277536869049,1.0608112812042236,0.15719768404960632,0.6116293668746948
0.5164840221405029,0.4421471059322357,1.1585499048233032,0.09835988283157349,0.7288656234741211
0.16405703127384186,0.11865498870611191,1.1729322671890259,0.21645916998386383,0.6234754323959351
0.4777759909629822,0.24582788348197937,1.1837822198867798,0.10449880361557007,0.7309606671333313
0.42982470989227295,0.31866946816444397,1.1329389810562134,0.10192672908306122,0.7366283535957336
0.3678811192512512,0.17433509230613708,1.1056041717529297,0.15484847128391266,0.6160992383956909
0.20258893072605133,0.1120266541838646,1.0802026987075806,0.15125006437301636,0.6472353339195251
0.1398083120584488,-0.5023567080497742,1.2420307397842407,0.1880761831998825,0.7165323495864868
0.32057827711105347,-0.35618194937705994,1.3224726915359497,0.20754842460155487,0.6790070533752441
0.2972983121871948,-0.1731131374835968,1.3152989149093628,0.19165191054344177,0.7624918818473816
0.21477125585079193,0.1829700767993927,1.162644386291504,0.24398186802864075,0.518189549446106
-0.057327136397361755,0.06113990768790245,0.9705983996391296,0.24720749258995056,0.427925169467926
0.2644098997116089,0.22563299536705017,1.2257152795791626,0.2619188725948334,0.5317174792289734
0.5330139398574829,0.2432401478290558,1.1035025119781494,-0.00015762820839881897,0.8850091695785522
0.5433121919631958,0.25190970301628113,1.2206826210021973,0.08199089765548706,0.8312349319458008
0.1386285275220871,0.14166739583015442,1.0526405572891235,0.19518327713012695,0.5664628148078918
0.15311892330646515,0.12355276197195053,1.147722840309143,0.22630742192268372,0.5609411001205444
0.30481672286987305,0.15314534306526184,1.165049433708191,0.1761161983013153,0.6472771167755127
0.3332352638244629,0.24608024954795837,1.1765363216400146,0.21076920628547668,0.576103150844574
0.07049281895160675,0.10691674798727036,1.0617108345031738,0.24341726303100586,0.47246119379997253
0.14230649173259735,0.16328009963035583,1.11961030960083,0.20284664630889893,0.6214314103126526
0.3125035762786865,0.2810663878917694,1.2398821115493774,0.21495525538921356,0.6521639823913574
0.026755675673484802,0.18765059113502502,0.9982683062553406,0.20339053869247437,0.5047167539596558
0.4632762670516968,0.33573922514915466,1.2538563013076782,0.155058354139328,0.7585536241531372
0.7271349430084229,0.35092732310295105,1.4414666891098022,0.17817100882530212,0.7776106595993042
-0.22142967581748962,-0.5746027231216431,0.5134734511375427,-0.4976460635662079,2.0409703254699707
0.46823668479919434,-0.4745345413684845,1.1999412775039673,-0.1832623928785324,1.6380006074905396
-0.011772498488426208,-0.46060511469841003,0.47476521134376526,-0.6080682873725891,2.140746831893921
0.22941507399082184,-0.27601924538612366,0.8605871796607971,-0.32270970940589905,1.7583715915679932
0.3599907159805298,-0.5207239389419556,1.0418261289596558,-0.2910029888153076,1.779916524887085
0.23718024790287018,-0.328975111246109,0.8018583655357361,-0.2990414798259735,1.4984819889068604
-0.3050374984741211,-0.6945318579673767,0.5875986218452454,-0.391427606344223,1.8793847560882568
0.4590783715248108,-0.5157495737075806,1.254153847694397,-0.1635359823703766,1.6355822086334229
0.6453675627708435,-0.3039000332355499,1.059653878211975,-0.3007170855998993,1.6112897396087646
0.4477452039718628,-0.29897549748420715,1.9278508424758911,0.5673657059669495,0.3740665018558502
0.610377311706543,0.2544296085834503,1.5520533323287964,0.2650321424007416,0.740965723991394
0.8014168739318848,0.6761300563812256,0.9782170653343201,-0.061676643788814545,0.787365198135376
-0.2492908388376236,-0.3432859480381012,0.5438047051429749,-0.5060922503471375,2.2809393405914307
-0.020510390400886536,-0.5873066782951355,0.9802988171577454,-0.3008785843849182,2.0483450889587402
-0.059231773018836975,-0.5330244898796082,0.4431828260421753,-0.7443638443946838,2.575838327407837
-0.033311232924461365,-0.2946670353412628,0.6537632942199707,-0.5032036900520325,2.238189935684204
-0.3845354914665222,-0.8270336389541626,0.788740336894989,-0.3471253514289856,2.1312382221221924
-0.4702906012535095,-0.6804885268211365,0.3308947682380676,-0.7215586304664612,2.6725540161132812
-0.08476455509662628,-0.2880822718143463,0.5121404528617859,-0.5015504360198975,2.0355217456817627
0.31108975410461426,-0.5009641647338867,1.1739267110824585,-0.22175545990467072,1.8260316848754883
-0.3052976131439209,-0.6223347783088684,0.3973698616027832,-0.7082101702690125,2.6172378063201904
0.5664467811584473,-0.046438369899988174,1.1513594388961792,-0.2406093031167984,1.7901742458343506
0.38074326515197754,-0.5748305916786194,1.3286241292953491,-0.14872214198112488,1.7943038940429688
-0.28392234444618225,-0.7729668021202087,0.45642635226249695,-0.7423672080039978,2.754997491836548
0.22036169469356537,-0.5263171792030334,1.1998625993728638,-0.18342739343643188,1.864533543586731
