0,1,2,3,4
0.005961749702692032,0.017170540988445282,0.011834278702735901,0.014165208674967289,0.3603254556655884
0.001689460128545761,0.010901965200901031,0.02241569012403488,-0.001061691902577877,-0.9746571779251099
0.0019468218088150024,0.011254563927650452,0.02211589366197586,-0.0009940257295966148,-0.9326940774917603
0.004463318735361099,0.01441490650177002,0.018232397735118866,-0.00015745963901281357,-0.4399043023586273
0.0011417083442211151,0.01022394746541977,0.023293718695640564,-0.0012497743591666222,-1.084754467010498
0.006234902888536453,0.017771095037460327,0.012126795947551727,0.013802380301058292,0.3492472171783447
0.0069551654160022736,0.017588384449481964,0.014597110450267792,0.005683274008333683,0.06995463371276855
0.005580324679613113,0.016282983124256134,0.018049024045467377,-6.924476474523544e-05,-0.3546139597892761
0.002964641898870468,0.01287766546010971,0.02168688178062439,-0.0008654734119772911,-0.8322868347167969
0.00282890722155571,0.012814119458198547,0.02225033938884735,-0.0009756600484251976,-0.8895344734191895
-0.0013500414788722992,0.010308049619197845,0.026415690779685974,-0.0014200275763869286,-1.384286880493164
0.005460668355226517,0.015870340168476105,0.017365194857120514,5.055312067270279e-05,-0.3028108477592468
0.007206011563539505,0.0114046111702919,0.005890615284442902,0.022908464074134827,0.8992540240287781
0.007967624813318253,-0.0015796124935150146,-0.0022807642817497253,0.03632816672325134,1.6697285175323486
0.007142338901758194,0.010573551058769226,0.0053261443972587585,0.023530617356300354,0.9368509650230408
0.007952127605676651,0.009445242583751678,0.004006616771221161,0.025571927428245544,1.0797703266143799
0.00875510647892952,0.013879820704460144,0.006480708718299866,0.02267378568649292,0.9262158274650574
0.008952070027589798,0.007856734097003937,0.00263126939535141,0.028568506240844727,1.2673184871673584
0.008680347353219986,-0.007011584937572479,-0.00571027398109436,0.04265032708644867,2.0328755378723145
0.008584056049585342,-0.00573313981294632,-0.004936747252941132,0.04126589000225067,1.9547455310821533
0.006253901869058609,0.016976535320281982,0.016505226492881775,0.0002473006024956703,-0.17902275919914246
0.008383039385080338,-0.006441153585910797,-0.005245499312877655,0.04166366159915924,1.9718654155731201
0.006807032972574234,0.019010744988918304,0.012406237423419952,0.014030338265001774,0.3667348027229309
0.008001957088708878,0.011638812720775604,0.0054253265261650085,0.02365918457508087,0.9681670069694519
0.004050005227327347,0.01407305896282196,0.01945684850215912,-0.00040268804877996445,-0.5716602206230164
0.00952443853020668,-0.018788360059261322,-0.012815773487091064,0.055340006947517395,2.7481157779693604
0.006230521947145462,0.017447933554649353,0.011647097766399384,0.014887095429003239,0.40083086490631104
0.005825702100992203,0.016436941921710968,0.011217676103115082,0.015273974277079105,0.4139708876609802
0.008022774010896683,0.006558440625667572,0.002328939735889435,0.02848491072654724,1.241091012954712
0.006752315908670425,0.014257676899433136,0.008367910981178284,0.01997247338294983,0.7014884352684021
0.005682516843080521,0.016161233186721802,0.01706346869468689,0.00011684093624353409,-0.2628870904445648
-0.0005017146468162537,0.008742988109588623,0.025174535810947418,-0.001288621686398983,-1.3095519542694092
-0.003870725631713867,0.010875768959522247,0.027728691697120667,-0.0015932125970721245,-1.5110526084899902
0.0018624849617481232,0.011023499071598053,0.021831847727298737,-0.0009459545835852623,-0.9133285880088806
0.00604524090886116,0.016731105744838715,0.016882099211215973,0.00016792211681604385,-0.22463548183441162
0.003512617200613022,0.013170979917049408,0.019534185528755188,-0.00044312234967947006,-0.6117517948150635
0.00711807981133461,0.01757640391588211,0.016280561685562134,0.0006062397733330727,-0.12189966440200806
0.006208125501871109,0.017755284905433655,0.01205899566411972,0.014005721546709538,0.3561508059501648
0.004512477666139603,0.014679990708827972,0.01882997900247574,-0.000264911912381649,-0.4886205792427063
0.007800612598657608,0.00496017187833786,0.0015230849385261536,0.02971881628036499,1.3035523891448975
0.007759202271699905,0.018526874482631683,0.01600596308708191,0.002008737064898014,-0.04924783110618591
0.003382507711648941,0.0129331573843956,0.019488386809825897,-0.00044108834117650986,-0.6158666014671326
0.0005049072206020355,0.00903688371181488,0.022994153201580048,-0.0012258132919669151,-1.0983726978302002
0.0009843818843364716,0.009712807834148407,0.022498607635498047,-0.0011113649234175682,-1.025653600692749
0.00831655040383339,0.003756903111934662,0.0005948469042778015,0.03163859248161316,1.4208011627197266
0.004057887941598892,0.014094024896621704,0.019481375813484192,-0.0004068007692694664,-0.5732965469360352
0.006913784891366959,0.017778679728507996,0.014242909848690033,0.006997914053499699,0.11631077527999878
0.006569061428308487,0.017855286598205566,0.013073422014713287,0.01083256397396326,0.24815136194229126
0.0029429681599140167,0.012624122202396393,0.020971134305000305,-0.0007350211963057518,-0.7716292142868042
0.004337821155786514,0.01445094496011734,0.019067145884037018,-0.00031701382249593735,-0.5200173258781433
